institution,slug,country,continent,repository_code,archive_type,eye_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/dormitory-town,Dormitory Town,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/afbeeldingen/collectie_redactioneel/flm130427_dormitory_town_1.jpg?itok=aRDLuPfe,,Dormitory Town,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/double-shutter,Double Shutter,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/afbeeldingen/collectie_redactioneel/flm124849_double_shutter_1.jpg?itok=GTyD-Yu_,,Double Shutter,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/dramatique-passion-dalgabert-et-delisabeth-de-rodembourg,Dramatique passion d'Algabert et d'Elisabeth de Rodembourg,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/collectie/collectiefotos/photo50189_0.jpg?itok=soyVC7es,,Dramatique passion d'Algabert et d'Elisabeth de Rodembourg,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/drie-oktoberdag-te-leiden,Drie Oktoberdag te Leiden,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/collectie/collectiefotos/17043%20Drie%20oktoberdag%20te%20Leiden%202401_0.JPG?itok=ZgzRegCO,,Drie Oktoberdag te Leiden,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/dries-de-brandwacht,"Dries, de brandwacht",film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/collectie/collectiefotos/photo52682_0.jpg?itok=CFu4IZmy,,"Dries, de brandwacht",,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/de-droom-van-hadt-je-me-maar,"Droom van Hadt-je-me-maar, De",film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/collectie/collectiefotos/photo52478_0.jpg?itok=EG2kSTJZ,,"Droom van Hadt-je-me-maar, De",,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/duet-voor-cello-en-film,Duet voor cello en film,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/afbeeldingen/collectie_redactioneel/1411091690_s01_duet_cello_film-still_011.jpg?itok=6sQIjVC4,,Duet voor cello en film,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/dutch-types,Dutch Types,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player.,,Dutch Types,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/dwars-door-sumatra,Dwars door Sumatra,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player.,,Dwars door Sumatra,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/elta-amsterdam,"ELTA, Amsterdam",film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/collectie/collectiefotos/17713%20ELTA%20Amsterdam%206464_0.JPG?itok=_CBIftpx,,"ELTA, Amsterdam",,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/easy-action-animated,Easy Action Animated,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/afbeeldingen/collectie_redactioneel/flm17767_easy_action_animated_1.jpg?itok=mmhDlfOv,,Easy Action Animated,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/ecce-homo-zie-de-mens,Ecce homo - zie de mens,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/afbeeldingen/collectie_redactioneel/flm125822_ecce_homo_1.jpg?itok=raNUJiC9,,Ecce homo - zie de mens,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/echelon,Echelon,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/afbeeldingen/collectie_redactioneel/flm135203_echelon_1.jpg?itok=CqR_DiVY,,Echelon,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/edam-onafhankelijkheidsfeesten,Edam onafhankelijkheidsfeesten,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/collectie/collectiefotos/17854%20Edam%20onafhankelijkheidsfeesten%204239_0.JPG?itok=eqrYD4kP,,Edam onafhankelijkheidsfeesten,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/edelsmederij-begeer,Edelsmederij Begeer,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/collectie/collectiefotos/17867%20Edelsmederij%20Begeer%205893_0.JPG?itok=ZdeW9Qr6,,Edelsmederij Begeer,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/eindhoven,Eindhoven,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/collectie/collectiefotos/18225%20Eindhoven%204536_0.JPG?itok=GDiaGt0d,,Eindhoven,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/eindhoven-optocht,Eindhoven optocht,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/collectie/collectiefotos/18245%20Eindhoven%20optocht%201393_0.JPG?itok=4xlcGvb9,,Eindhoven optocht,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
Eye Filmmuseum,eye-filmmuseum,Netherlands,Europe,NL-EYE,National film museum with public film-fragment catalogue,https://www.eyefilm.nl/en/collection/research,True,True,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/all/all?f%5B0%5D=field_cm_media_filter%3Awith%20film%20fragment,Eye Filmdatabase,https://filmdatabase.eyefilm.nl/en/collection/film-history/film/elst,Elst,film fragment; Dutch film history; Eye Filmdatabase,Ficha pública do Eye Filmdatabase filtrada por registros com fragmento de filme. | A listagem oficial declara presença de film fragment; a ficha é o local público do player. | thumbnail: https://filmdatabase.eyefilm.nl/files/filmdatabase/styles/220_260_manual_crop/public/collectie/collectiefotos/18470%20Elst%205896_0.JPG?itok=sy-iUHgY,,Elst,,Registro audiovisual em arquivo fílmico,Arquivo audiovisual institucional
