institution,slug,country,continent,repository_code,archive_type,bfi_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=54,ok,200,13,13,Página 54 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/search?page=55,ok,200,14,14,Página 55 de 55 da busca pública BFI Replay; interface declara 821 vídeos encontrados.,
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/video/94be54c1-9c25-503d-badb-f2b607834507,ok,200,1,1,"Página de detalhe do vídeo no BFI Replay; usada para data, descrição e sinal de player.",
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/video/08b5adef-ddf2-55ef-9800-2f59d7c58577,ok,200,1,1,"Página de detalhe do vídeo no BFI Replay; usada para data, descrição e sinal de player.",
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/video/1e1c90e9-b5d9-5401-9947-8ccc802ba5ad,ok,200,1,1,"Página de detalhe do vídeo no BFI Replay; usada para data, descrição e sinal de player.",
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/video/869028aa-0ee0-5e9f-97da-51521758aa7d,ok,200,1,1,"Página de detalhe do vídeo no BFI Replay; usada para data, descrição e sinal de player.",
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/video/e276ce71-f371-55d5-865f-485cee33b517,ok,200,1,1,"Página de detalhe do vídeo no BFI Replay; usada para data, descrição e sinal de player.",
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/video/45df08db-3ebd-5795-a72a-873f329aa52e,ok,200,1,1,"Página de detalhe do vídeo no BFI Replay; usada para data, descrição e sinal de player.",
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/video/881e7488-ad08-5f3c-8ef4-25e052d1bf87,ok,200,1,1,"Página de detalhe do vídeo no BFI Replay; usada para data, descrição e sinal de player.",
BFI National Archive,bfi-national-archive,United Kingdom,Europe,GB-BFI-NATIONAL-ARCHIVE,Film and television archive,https://www.bfi.org.uk/bfi-national-archive,True,True,https://replay.bfi.org.uk/search,https://replay.bfi.org.uk/video/a741b623-d083-5bd3-8ca4-60ef8665b05b,ok,200,1,1,"Página de detalhe do vídeo no BFI Replay; usada para data, descrição e sinal de player.",
