institution,slug,country,continent,repository_code,archive_type,filmoteca_vasca_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837817973,LII Prueba Loinaz de ciclismo,Ciclismo; Decada 1970; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1979 | duração: 8´ 32´´ | observações: Super 8 sonido magnético color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6126_1.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/lii_prueba_loinaz_de_ciclismo_6126_1; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/lii_prueba_loinaz_de_ciclismo_6126_1 | categorias oficiais: Ciclismo; Decada 1970,1979,LII Prueba Loinaz de ciclismo,1979-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837818577,Prueba de Loinaz de ciclismo,Ciclismo; Decada 1970; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1979 | duração: 7´ 35´´ | observações: Super 8 sonido magnético color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6126_2.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/prueba_de_loinaz_de_ciclismo_6126_2; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/prueba_de_loinaz_de_ciclismo_6126_2 | categorias oficiais: Ciclismo; Decada 1970,1979,Prueba de Loinaz de ciclismo,1979-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/154304321,"San Prudencio 79 (Jesús Estrada, 1979)",Decada 1970; Jesús Estrada,"Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Jesús Estrada | ano: 1979 | duração: 18´32"" | observações: Imágenes pertenecientes al Fondo Jesús Estrada. Telecine realizado respetando la velocidad y el sonido originales. | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/46_san_prudencio_79.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1970/san-prudencio-79-jesus-estrada-1979 | categorias oficiais: Decada 1970",1979,"San Prudencio 79 (Jesús Estrada, 1979)",1979-01-01,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/129088195,Azoka,Decada 1970; Miguel Ángel Quintana,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Miguel Ángel Quintana | ano: 1978 | duração: 6’ | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/45_azoka.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1970/azoka | categorias oficiais: Decada 1970,1978,Azoka,1978-01-01,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837816452,Carrera ciclista,Ciclismo; Decada 1970; Depósito Serafín Esnaola,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Serafín Esnaola | ano: 1977 | duração: 8´ 08´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/3215_2.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_3215_2; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_3215_2 | categorias oficiais: Ciclismo; Decada 1970,1977,Carrera ciclista,1977-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837817173,Carrera ciclista,Ciclismo; Decada 1970; Depósito Serafín Esnaola,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Serafín Esnaola | ano: 1977 | duração: 5´ 55´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/3215_15.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_3215_15; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_3215_15 | categorias oficiais: Ciclismo; Decada 1970,1977,Carrera ciclista,1977-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/116428742,"Kilometroak 77 (Juanjo Franco, 1977)",Decada 1970; Juanjo Franco,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Juanjo Franco | ano: 1977 | duração: 13´ | observações: - Imágenes filmadas por Juan José Franco y autorizadas por Mª Dolores Agirreolea. - Telecine realizado respetando la velocidad y el sonido originales. | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/43_kilometroak_77.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1970/kilometroak-77-juanjo-franco-1977 | categorias oficiais: Decada 1970,1977,"Kilometroak 77 (Juanjo Franco, 1977)",1977-01-01,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/193870915,Volver a Vitoria (3.3.76),Decada 1970; Miguel Montes y Carles Cabrelles.,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Miguel Montes y Carles Cabrelles. | ano: 1977 | duração: 26´ | observações: Se trata de un depósito realizado por la Fundación Sabino Arana. Las imágenes fueron donadas a esta institución por José María Gerenabarrena. | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/44_volver_a_vitoria.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1970/volver-a-vitoria-3376 | categorias oficiais: Decada 1970,1977,Volver a Vitoria (3.3.76),1977-01-01,Patrimônio cinematográfico regional,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/154562530,Fiestas de San Pedro en Lekeitio,Decada 1970; Ricardo Zumalabe Jaureguizar,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Ricardo Zumalabe Jaureguizar | ano: 1976-1978 | duração: 10’ | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/42_fiestas_san_pedro_lekeitio.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1970/fiestas-de-san-pedro-en-lekeitio | categorias oficiais: Decada 1970,1976-1978,Fiestas de San Pedro en Lekeitio,1976-1978,"Cotidiano, território e memória local",Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837827992,Tour de Francia,Ciclismo; Decada 1970; Depósito Aitor Gorrotxategi Nieto,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Aitor Gorrotxategi Nieto | ano: 1976 | duração: 4´ 20´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9059_2.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/tour_de_francia_9059_2; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/tour_de_francia_9059_2 | categorias oficiais: Ciclismo; Decada 1970,1976,Tour de Francia,1976-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837817811,Carrera ciclista en Durango,Ciclismo; Decada 1970; Depósito Dionisio Gayubas Briones y Mª Ángeles Urresti Esturo,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Dionisio Gayubas Briones y Mª Ángeles Urresti Esturo | ano: 1975 | duração: 2´ 26´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/5658_10.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_en_durango_5658_10; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_en_durango_5658_10 | categorias oficiais: Ciclismo; Decada 1970,1975,Carrera ciclista en Durango,1975-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836106884,Carrera ciclista,Ciclismo; Decada 1970; Depósito Pedro Aranegi Lasuen,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Pedro Aranegi Lasuen | ano: 1973 | duração: 31´´ | observações: 8mm muda b/n | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6337_5.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_6337_5; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_6337_5 | categorias oficiais: Ciclismo; Decada 1970,1973,Carrera ciclista,1973-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837819725,Carrera ciclista en Beasain,Ciclismo; Decada 1970; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1973 | duração: 8´ 44´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6127_3.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_en_beasain_6127_3; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_en_beasain_6127_3 | categorias oficiais: Ciclismo; Decada 1970,1973,Carrera ciclista en Beasain,1973-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837820485,Carrera ciclista en Beasain,Ciclismo; Decada 1970; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1973 | duração: 9´ 48´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6127_4.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_en_beasain_6127_4; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_en_beasain_6127_4 | categorias oficiais: Ciclismo; Decada 1970,1973,Carrera ciclista en Beasain,1973-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837824520,Clásica Internacional en Villafranca de Ordizia,Ciclismo; Decada 1970; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1973 | duração: 12´ 57´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6127_10.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/clasica_internacional_en_villafranca_de_ordizia_6127_10; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/clasica_internacional_en_villafranca_de_ordizia_6127_10 | categorias oficiais: Ciclismo; Decada 1970,1973,Clásica Internacional en Villafranca de Ordizia,1973-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837826320,Vuelta a España,Ciclismo; Decada 1970; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1973 | duração: 4´ 27´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6128_8.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/vuelta_a_espana_6128_8; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/vuelta_a_espana_6128_8 | categorias oficiais: Ciclismo; Decada 1970,1973,Vuelta a España,1973-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/838709969,Vuelta a España,Ciclismo; Decada 1970; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1973 | duração: 6´ 25´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6128_3.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/vuelta_a_espana_6128_3; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/vuelta_a_espana_6128_3 | categorias oficiais: Ciclismo; Decada 1970,1973,Vuelta a España,1973-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/116737350,Encuentros 72-Pamplona-Encierros 72,Decada 1970; José Antonio Sistiaga,"Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: José Antonio Sistiaga | ano: 1972 | duração: 52´ | observações: Se trata de una edición realizada por Grok Visual con presentación del propio autor, José Antonio Sistiaga, realizado con ocasión de la exposición retrospectiva del pintor que organizó el Museo Reina Sofía en 2010. | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/41_encuentros_72.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/decada-1970/encuentros-72-pamplona-encierros-72 | categorias oficiais: Decada 1970",1972,Encuentros 72-Pamplona-Encierros 72,1972-01-01,"Cotidiano, território e memória local",Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837819154,Fiesta del pedal en Azpeitia,Ciclismo; Decada 1970; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1972 | duração: 7´ 47´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6126_17.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/fiesta_del_pedal_en_azpeitia_6126_17; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/fiesta_del_pedal_en_azpeitia_6126_17 | categorias oficiais: Ciclismo; Decada 1970,1972,Fiesta del pedal en Azpeitia,1972-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837821404,Gran Prueba de Villafranca de Ordizia,Ciclismo; Decada 1970; Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Ciclismo | direção/fonte: Depósito Loinaz Txirrindulari Elkartea / Sociedad Ciclista Loinaz | ano: 1972 | duração: 15´ 11´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/6127_8.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/gran_prueba_de_villafranca_de_ordizia_6127_8; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/gran_prueba_de_villafranca_de_ordizia_6127_8 | categorias oficiais: Ciclismo; Decada 1970,1972,Gran Prueba de Villafranca de Ordizia,1972-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837827734,Vuelta a España,Ciclismo; Decada 1970; Depósito Serafín Esnaola,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito Serafín Esnaola | ano: 1971 | duração: 1´ 35´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/7487_14.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/vuelta_a_espana_7487_14; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/vuelta_a_espana_7487_14 | categorias oficiais: Ciclismo; Decada 1970,1971,Vuelta a España,1971-01-01,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837826616,Carrera ciclista,Ciclismo; Decada 1970; Depósito Iñaki García Uribe,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito Iñaki García Uribe | ano: 1970-1979 | duração: 14´ 05´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/7246_4.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_7246; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_7246 | categorias oficiais: Ciclismo; Decada 1970,1970-1979,Carrera ciclista,1970-1979,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837827850,Carrera ciclista,Ciclismo; Decada 1970; Depósito Bartolomé Auzmendi,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito Bartolomé Auzmendi | ano: 1970-1979 | duração: 1´ 32´´ | observações: 8mm muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/8515_20.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_8515_20; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_8515_20 | categorias oficiais: Ciclismo; Decada 1970,1970-1979,Carrera ciclista,1970-1979,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837828355,Carrera ciclista,Ciclismo; Decada 1970; Depósito Aitor Gorrotxategi Nieto,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito Aitor Gorrotxategi Nieto | ano: 1970-1979 | duração: 1´ 02´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9059_24.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_9059_24; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_9059_24 | categorias oficiais: Ciclismo; Decada 1970,1970-1979,Carrera ciclista,1970-1979,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/836103146,Carrera ciclista en Bergara,Ciclismo; Decada 1970; Depósito Serafín Esnaola,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito Serafín Esnaola | ano: 1970-1979 | duração: 2´ 01´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/7484_10.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_en_bergara_7484_10; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_en_bergara_7484_10 | categorias oficiais: Ciclismo; Decada 1970,1970-1979,Carrera ciclista en Bergara,1970-1979,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837828479,Carrera ciclista en Zarautz,Ciclismo; Decada 1970; Depósito José Ángel Larrañaga Labaca,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito José Ángel Larrañaga Labaca | ano: 1970-1979 | duração: 1´ 40´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9465_12.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_en_zarautz_9465_12; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_en_zarautz_9465_12 | categorias oficiais: Ciclismo; Decada 1970,1970-1979,Carrera ciclista en Zarautz,1970-1979,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837828669,Carrera ciclista en Zarautz,Ciclismo; Decada 1970; Depósito José Ángel Larrañaga Labaca,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito José Ángel Larrañaga Labaca | ano: 1970-1979 | duração: 41´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/9465_24.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_en_zarautz_9465_24; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_en_zarautz_9465_24 | categorias oficiais: Ciclismo; Decada 1970,1970-1979,Carrera ciclista en Zarautz,1970-1979,Esporte e cultura física,Plataforma externa de vídeo
Filmoteca Vasca,filmoteca-vasca,Spain,Europe,ES-PV-FILMOTECA-VASCA,Film archive with public multimedia collection,https://filmoteka.eus/,True,True,https://filmoteka.eus/es/coleccion/multimedia,Vimeo,https://vimeo.com/837829541,Carrera ciclista por regiones,Ciclismo; Decada 1970; Depósito Josetxo Fuentes Garciandia,Vídeo público da seção Multimedia da Filmoteca Vasca. | coleção: Decada 1970 | direção/fonte: Depósito Josetxo Fuentes Garciandia | ano: 1970-1979 | duração: 3´ 07´´ | observações: Super 8 muda color | thumbnail: https://filmoteka.eus/media/uploads/fondos/general_/10071_49.jpg | URLs oficiais associadas: https://filmoteka.eus/es/coleccion/multimedia/ciclismo/carrera_ciclista_por_regiones_10071_49; https://filmoteka.eus/es/coleccion/multimedia/decada-1970/carrera_ciclista_por_regiones_10071_49 | categorias oficiais: Ciclismo; Decada 1970,1970-1979,Carrera ciclista por regiones,1970-1979,Esporte e cultura física,Plataforma externa de vídeo
