institution,slug,country,continent,repository_code,archive_type,pares_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/2122307?nm,Archivo audiovisual del Partido Carlista,audiovisual,objeto digital detectado; registro PARES 2122307,,Archivo audiovisual del Partido Carlista,,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/2122311?nm,Archivo audiovisual del Partido Carlista,audiovisual,objeto digital detectado; registro PARES 2122311,,Archivo audiovisual del Partido Carlista,,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/2122303?nm,Archivo audiovisual del Partido Carlista,audiovisual,objeto digital detectado; registro PARES 2122303,,Archivo audiovisual del Partido Carlista,,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/2122302?nm,Archivo audiovisual del Partido Carlista,audiovisual,objeto digital detectado; registro PARES 2122302,,Archivo audiovisual del Partido Carlista,,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/2122301?nm,Archivo audiovisual del Partido Carlista,audiovisual,objeto digital detectado; registro PARES 2122301,,Archivo audiovisual del Partido Carlista,,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/2122310?nm,Archivo audiovisual del Partido Carlista,audiovisual,objeto digital detectado; registro PARES 2122310,,Archivo audiovisual del Partido Carlista,,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/2122300?nm,Archivo audiovisual del Partido Carlista,audiovisual,objeto digital detectado; registro PARES 2122300,,Archivo audiovisual del Partido Carlista,,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/2122308?nm,Archivo audiovisual del Partido Carlista,audiovisual,objeto digital detectado; registro PARES 2122308,,Archivo audiovisual del Partido Carlista,,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/2122305?nm,Archivo audiovisual del Partido Carlista,audiovisual,objeto digital detectado; registro PARES 2122305,,Archivo audiovisual del Partido Carlista,,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
PARES,pares,Spain,Europe,ES-PARES,National archival aggregator,https://pares.cultura.gob.es/,True,True,PARES,PARES,https://pares.mcu.es/ParesBusquedas20/catalogo/show/2122309?nm,Archivo audiovisual del Partido Carlista,audiovisual,objeto digital detectado; registro PARES 2122309,,Archivo audiovisual del Partido Carlista,,Digitalização e acesso,Objeto digital em agregador arquivístico nacional
