institution,slug,country,continent,repository_code,archive_type,dr_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/stan-getz-i-jazzhus-montmartre_455303,Stan Getz i Jazzhus Montmartre,Gensyn - Se programmer fra DR's arkiv her; kultur; musik; gensyn; dr gensyn; acc_spoken_subtitles; location_jazzhus montmartre; person_stan getz; thesaurus_jazz; editorialptaxtop_gensyn; editorialptaxsub_musik,"Dansk musikprogram fra 1970. Stan Getz var en af de internationale stjerner, som bidrog til at gøre Jazzhus Montmartre kendt i hele verden. I denne optagelse fra Store Regnegade spiller tenorsaxofonisten 'Blues in the Closet', 'Just a Child' og bossanovan | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: kultur, musik, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: location_jazzhus montmartre, person_stan getz, thesaurus_jazz, editorialptaxtop_gensyn, editorialptaxsub_musik, culturalorigin_dansk | ano: 1970 | duração: 27:19 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1970-07-03T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/se-kvinder_504042,Se kvinder,Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her; teater og tv-film; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_film; mood_intellektuel/tankevækkende; culturalorigin_dansk,"Dansk tv-drama fra 1970. ""Danmarks største arbejdsplads er køkkenet"". Det er et af udsagnene i denne collage af sang og scener, der alle handler om, hvordan kvinder bliver behandlet i et mandsdomineret samfund - om kvindeundertrykkelse og kvindefrigørelse | tipo DRTV: program | coleção: Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her | categorias: teater og tv-film, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_film, mood_intellektuel/tankevækkende, culturalorigin_dansk | ano: 1970 | duração: 41:47 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1970-06-26T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/bella_450295,Bella,Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her; teater og tv-film; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_film; mood_følelsesladet; culturalorigin_dansk,"Dansk tv-spil fra 1970. Bella har økonomisk sikkerhed og en velstillet omgangskreds. Men hun finder ikke megen glæde i sit overklasseliv eller sit ægteskab med Martin. Hun møder tilfældigt den 20-årige hippie Jacob, og en gensidig tiltrækning opstår. De h | tipo DRTV: program | coleção: Gensyn: Teater og TV-film - Se gamle Teater og TV-film fra DR's arkiv her | categorias: teater og tv-film, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_film, mood_følelsesladet, culturalorigin_dansk | ano: 1971 | duração: 01:25:04 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1970-04-16T16:10:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/roedstroemper-ved-tuborg_439496,Rødstrømper ved Tuborg,Gensyn: 1970'erne - Se programmer fra DR's arkiv her; arkivnyheder; gensyn; dr gensyn; thesaurus_kvinder; thesaurus_ligeløn; thesaurus_ligestilling; controlled_rødstrømper; editorialptaxtop_gensyn,"Dansk reportage fra 1970. Rødstrømperne i Danmark laver deres første aktion på Strøget d. 8. april 1970. Senere på dagen demonstrerer den samme gruppe af kvinder for ligeløn ved Tuborgs Bryggerier i Hellerup. Her giver de et interview, hvor de pointerer, | tipo DRTV: program | coleção: Gensyn: 1970'erne - Se programmer fra DR's arkiv her | categorias: arkivnyheder, gensyn, dr gensyn | palavras-chave: thesaurus_kvinder, thesaurus_ligeløn, thesaurus_ligestilling, controlled_rødstrømper, editorialptaxtop_gensyn, editorialptaxsub_arkivnyheder, culturalorigin_dansk | ano: 1970 | duração: 02:55 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1970-04-08T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/kartago-boer-oedelaegges_506303,Kartago bør ødelægges,Gensyn: Historie - Se programmer fra DR's arkiv her; dokumentar; historie; gensyn; dr gensyn; acc_spoken_subtitles; organization_royal air force; thesaurus_besættelsestiden; editorialptaxtop_gensyn; editorialptaxsub_historie; culturalorigin_dansk,"Dansk dokumentar fra 1970. Under kodeordet ""Kartago"" bomber det britiske luftvåben RAF d. 21. marts 1945 Shellhuset - som er Gestapos hovedkvarter i København. Men Den Franske Skole på Frederiksberg Allé bliver ved en fejl også ramt. 86 børn og 18 voksne | tipo DRTV: program | coleção: Gensyn: Historie - Se programmer fra DR's arkiv her | categorias: dokumentar, historie, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: organization_royal air force, thesaurus_besættelsestiden, editorialptaxtop_gensyn, editorialptaxsub_historie, culturalorigin_dansk | ano: 1975 | duração: 01:03:19 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1970-03-19T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/efteraber_534923,Efteraber,Gensyn - Se programmer fra DR's arkiv her; teater og tv-film; gensyn; dr gensyn; editorialptaxtop_gensyn; editorialptaxsub_film; mood_følelsesladet; culturalorigin_dansk,"Dansk tv-drama fra 1970. En ung mand flytter ind i et nyopført forstadsbyggeri. I sin ensomhed søger han kontakt med nogle genboer, som virker spændende. Med små indfald prøver han at trænge ind på deres private enemærker. Medvirkende: Ole Ernst, Klaus P | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: teater og tv-film, gensyn, dr gensyn | palavras-chave: editorialptaxtop_gensyn, editorialptaxsub_film, mood_følelsesladet, culturalorigin_dansk | ano: 1970 | duração: 52:40 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1970-01-29T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/oejebliksbilleder_483381,Øjebliksbilleder,Gensyn: 1960'erne - Se programmer fra DR's arkiv her; livsstil; gensyn; dr gensyn; thesaurus_1960-1969; thesaurus_børn; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk dokumentar fra 1969. ""Jeg kan sgu da ikke li' drenge, de er så dumme"" - det er i hvert fald Sidsels opfattelse. Hun og en flok af både små og store børn tegner og snakker med journalisten Christian Kryger. Og de finurlige samtaler spænder vidt. Poul | tipo DRTV: program | coleção: Gensyn: 1960'erne - Se programmer fra DR's arkiv her | categorias: livsstil, gensyn, dr gensyn | palavras-chave: thesaurus_1960-1969, thesaurus_børn, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1969 | duração: 30:16 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-12-23T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/om-at-have-en-mening_574776,Om at have en mening,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; dokumentar; kultur; gensyn; dr gensyn; person_inger christensen; editorialptaxtop_gensyn; editorialptaxsub_kunst/kultur; culturalorigin_dansk,"Dansk portrætprogram fra 1969. Forfatteren Inger Christensen taler om, hvordan hun som digter altid har fokus på at se ting fra flere sider. Hun udforsker desuden spændingsfeltet mellem den fysiske og den psykiske virkelighed og analyserer, hvad der sker | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: dokumentar, kultur, gensyn, dr gensyn | palavras-chave: person_inger christensen, editorialptaxtop_gensyn, editorialptaxsub_kunst/kultur, culturalorigin_dansk | ano: 1969 | duração: 14:47 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-12-11T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/moebelarkitekten-poul-kjaerholm_535921,Møbelarkitekten Poul Kjærholm,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; gensyn; dr gensyn; person_poul kjærholm; thesaurus_møbeldesign; editorialptaxtop_gensyn; editorialptaxsub_design/arkitektur; culturalorigin_dansk,"Dansk dokumentar fra 1969. Møbeldesigneren Poul Kjærholm har skabt flere danske møbelklassikere. Hør ham fortælle om blandt andet materialeforståelse, dansk møbeltradition og sin forkærlighed for stål. Den verdenskendte arkitekt fremviser også sin seneste | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, gensyn, dr gensyn | palavras-chave: person_poul kjærholm, thesaurus_møbeldesign, editorialptaxtop_gensyn, editorialptaxsub_design/arkitektur, culturalorigin_dansk | ano: 1969 | duração: 29:10 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-12-01T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/kong-frederik-9-dirigerer-radiosymfoniorkestret_438887,Kong Frederik 9. dirigerer Radiosymfoniorkestret,"Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; musik; gensyn; dr gensyn; person_frederik ix, konge, danmark; thesaurus_klassisk musik; thesaurus_kongelige; editorialptaxtop_gensyn; editorialptaxsub_klassisk musik","Dansk koncertoptagelse fra 1969. Den musikelskende kong Frederik 9. var regelmæssigt gæstedirigent for DR Symfoniorkestret og Det Kgl. Kapel fra 40'erne og helt frem til sin død i 1972. En komponist, der især stod hans hjerte nær, var Richard Wagner. I de | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, musik, gensyn, dr gensyn | palavras-chave: person_frederik ix, konge, danmark, thesaurus_klassisk musik, thesaurus_kongelige, editorialptaxtop_gensyn, editorialptaxsub_klassisk musik, culturalorigin_dansk | ano: 1969 | duração: 44:10 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-11-30T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/noerrebro-profiler_552391,Nørrebro profiler,Gensyn - Se programmer fra DR's arkiv her; dokumentar; gensyn; dr gensyn; thesaurus_lokalsamfund; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk reportage fra 1969. Blågårds Plads på det indre Nørrebro er samlingspunkt for børn, unge og ældre, som fortæller journalisten Christian Kryger om hverdagen og fællesskabet. Hierarkiet er på plads, og knytnæverne kan indimellem godt sidde løst. I avi | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: dokumentar, gensyn, dr gensyn | palavras-chave: thesaurus_lokalsamfund, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1969 | duração: 37:13 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-11-09T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/hvorfor-groenland_501742,Hvorfor Grønland,Gensyn: Historie - Se programmer fra DR's arkiv her; dokumentar; historie; gensyn; dr gensyn; acc_spoken_subtitles; thesaurus_grønland; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk dokumentarprogram fra 1969. Tager danskere kun til Grønland for at tjene penge? Har danskerne en diskriminerende herrefolksmentalitet? Det undersøges i denne reportage, hvor grønlændere fortæller om lønforskellene og deres syn på danskerne. Og en ræ | tipo DRTV: program | coleção: Gensyn: Historie - Se programmer fra DR's arkiv her | categorias: dokumentar, historie, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: thesaurus_grønland, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1969 | duração: 46:51 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-09-06T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/avernakoe-_-en-oe-i-det-sydfynske-oehav_551170,Avernakø - en ø i det sydfynske øhav,Gensyn - Se programmer fra DR's arkiv her; dokumentar; natur; gensyn; dr gensyn; thesaurus_lokalsamfund; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk reportage fra 1969. Journalisten Poul Leth Sørensen tager til Avernakø med færgen fra Faaborg. Han følger i fodsporene på forfatteren og tegneren Achton Friis og maleren Johannes Larsen, som besøgte øen i 1921 - i forbindelse med deres store bogværk | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: dokumentar, natur, gensyn, dr gensyn | palavras-chave: thesaurus_lokalsamfund, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1969 | duração: 28:49 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-07-04T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/de-rige-unge_587335,De rige unge,Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her; dokumentar; gensyn; dr gensyn; thesaurus_ungdomsliv; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk reportage fra 1969. I slutningen af 60'erne er der i Danmark omkring 800.000 unge mellem 15 og 24 år. Og nogle mener, de har mange penge mellem hænderne. Denne udsendelse undersøger, hvad de bruger deres penge på, og hvad de har af indtægter, udgift | tipo DRTV: program | coleção: Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her | categorias: dokumentar, gensyn, dr gensyn | palavras-chave: thesaurus_ungdomsliv, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1969 | duração: 31:33 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-06-17T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/jazzorgel-med-jimmy-smith_455309,Jazzorgel med Jimmy Smith,Gensyn - Se programmer fra DR's arkiv her; kultur; musik; gensyn; dr gensyn; person_jimmy smith; thesaurus_jazz; editorialptaxtop_gensyn; editorialptaxsub_musik; culturalorigin_dansk,"Dansk musikprogram fra 1969. Den amerikanske jazzmusiker Jimmy Smith er meget ung, da han i starten af 1950'erne skifter klaveret ud med et hammondorgel. Jazzen er forandret for altid, og Smith bliver inspirationskilde for en lang række musikere. Akkompag | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: kultur, musik, gensyn, dr gensyn | palavras-chave: person_jimmy smith, thesaurus_jazz, editorialptaxtop_gensyn, editorialptaxsub_musik, culturalorigin_dansk | ano: 1969 | duração: 25:51 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-06-16T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/venoe-_-en-oe-i-limfjorden_551169,Venø - en ø i Limfjorden,Gensyn - Se programmer fra DR's arkiv her; dokumentar; natur; gensyn; dr gensyn; thesaurus_lokalsamfund; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk reportage fra 1969. I 1924 besøgte tegneren og forfatteren Achton Friis og maleren Johannes Larsen Venø på deres årelange rejse rundt til danske øer. Resultatet blev bogværket 'De danskes øer'. I 1969 tager journalisten Poul Leth Sørensen til den li | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: dokumentar, natur, gensyn, dr gensyn | palavras-chave: thesaurus_lokalsamfund, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1969 | duração: 29:47 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-05-26T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/doeden_561796,Døden,Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her; dokumentar; krop; gensyn; dr gensyn; thesaurus_død; editorialptaxtop_gensyn; editorialptaxsub_identitet/relationer; culturalorigin_dansk,"Dansk dokumentar fra 1969. Poul Martinsen tager hul på et emne, man ikke rigtig taler om i slutningen af 60'erne - døden. Lægen Tage Voss er en af de mange, som journalisten interviewer i sin indkredsning af emnet. Udover en præst, en organist, en bedeman | tipo DRTV: program | coleção: Gensyn: Dokumentar - Se dokumentarer fra DR's arkiv her | categorias: dokumentar, krop, gensyn, dr gensyn | palavras-chave: thesaurus_død, editorialptaxtop_gensyn, editorialptaxsub_identitet/relationer, culturalorigin_dansk | ano: 1969 | duração: 29:32 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-05-18T00:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/arne-jacobsen_535922,Arne Jacobsen,Gensyn - Se programmer fra DR's arkiv her; kultur; gensyn; dr gensyn; person_arne jacobsen; thesaurus_arkitektur; thesaurus_møbeldesign; editorialptaxtop_gensyn; editorialptaxsub_design/arkitektur,"Dansk dokumentar fra 1969. Han tegnede rådhuse, hoteller, enfamilieshuse og hele byrum. I samme liv skabte han nogle af Danmarks mest ikoniske møbler, lamper og brugsting. Mød Arne Jacobsen på hans egen tegnestue til et interview om blandt andet arkitektk | tipo DRTV: program | coleção: Gensyn - Se programmer fra DR's arkiv her | categorias: kultur, gensyn, dr gensyn | palavras-chave: person_arne jacobsen, thesaurus_arkitektur, thesaurus_møbeldesign, editorialptaxtop_gensyn, editorialptaxsub_design/arkitektur, culturalorigin_dansk | ano: 1969 | duração: 35:22 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1969-02-28T05:00:00.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/flagermusen_464854,Flagermusen,Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her; kultur; musik; teater og tv-film; gensyn; dr gensyn; acc_spoken_subtitles; person_johann strauss den yngre; thesaurus_operettemusik; controlled_flagermusen; editorialptaxtop_gensyn; editorialptaxsub_klassisk musik,"Dansk tv-teater fra 1968. TV-Teatret og Radiounderholdningsorkestrets stjernebesatte opsætning af den lystige Johan Strauss-operette. Om forførelse, lidenskab, hævn og bedrag - der kulminerer ved den russiske Prins Orlofskys maskebal. Medvirkende: Birgitt | tipo DRTV: program | coleção: Gensyn: Kultur - Se kulturprogrammer fra DR's arkiv her | categorias: kultur, musik, teater og tv-film, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: person_johann strauss den yngre, thesaurus_operettemusik, controlled_flagermusen, editorialptaxtop_gensyn, editorialptaxsub_klassisk musik, culturalorigin_dansk | ano: 1968 | duração: 02:19:18 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-12-26T19:00:01.0000000Z
DR - Danmarks Radio,dr-danmarks-radio,Denmark,Europe,DK-DR,Public service broadcaster audiovisual archive with authenticated streaming,https://www.dr.dk/drtv/gensyn,True,True,https://www.dr.dk/drtv/gensyn,DRTV/Gensyn,https://www.dr.dk/drtv/program/horisont_-nixons-kampagnemaskine_478619,Horisont: Nixons kampagnemaskine,Gensyn: 1960'erne - Se programmer fra DR's arkiv her; politik; arkivnyheder; gensyn; dr gensyn; acc_spoken_subtitles; person_richard nixon; thesaurus_politiske valg; thesaurus_usa; controlled_præsidentvalg 1968; editorialptaxtop_gensyn,"Dansk reportage fra 1968. ""The United States should not go around Europe in order to talk to The Soviet"". Sådan siger Richard Nixon om USA's forhold til Europa i et interview med Lasse Budtz. Journalisten har været ombord på republikanerens kampagnefly, d | tipo DRTV: program | coleção: Gensyn: 1960'erne - Se programmer fra DR's arkiv her | categorias: politik, arkivnyheder, gensyn, dr gensyn, acc_spoken_subtitles | palavras-chave: person_richard nixon, thesaurus_politiske valg, thesaurus_usa, controlled_præsidentvalg 1968, editorialptaxtop_gensyn, editorialptaxsub_arkivnyheder, culturalorigin_dansk | ano: 1968 | duração: 46:39 | país de produção: DANMARK | georrestrição declarada: False | oferta DRTV: availability=ComingSoon; ownership=None; delivery=None; resolution=Unknown | regime de acesso: streaming com login/cadastro ou oferta não livre no nível do programa/episódio | ficha pública DRTV/Gensyn coletada por API pública; mídia não baixada",1968-10-30T00:00:00.0000000Z
