institution,slug,country,continent,repository_code,archive_type,filmmuseum_dusseldorf_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at,video_title_display,video_date_display,video_theme,access_surface
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/1023736/650jahrigen-stadtjubilaum-dusseldorfs-1938,[650-jährigen Stadtjubiläum Düsseldorfs 1938],Ton/bewegtes Bild - Werk; Dokumentation; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Diese Amateuraufnahmen zeigen die festliche Sommertage während des 650-jährigen Stadtjubiläums Düsseldorfs. Die mit Menschen gefüllte Königsallee, wo wir zunächst die Skulpturen ""Die Kugelspielerin"" von Walter Schott, der ""Bergische Löwe"" von Johannes Knubel (2. Version) und der ""Tritonengruppe"" von Frédéric Coubillier begegnen, ist mit zahlreichen roten Fahnen des NS-Regimes und weiteren Fahnen mit Stadtwappen geschmückt. Eine Wasserbühne wurde am Kö-Graben vor der Girardetbrücke aufgebaut, wo Orchester Musik gespielt haben. Der Corneliusplatz mit dem Schalenbrunnen ist voller Blumen. Eine Kirmes mit dem Spruch ""Mit der Freude gewinnst du das Leben"" wurde aufgebaut. Am Nordpark, hinter dem ""Haus der Deutschen Arbeitsfront"" (ehemalige ""neue Kunstakademie"") flanieren zwei Frauen, eine davon ist in FM.63663 zu identifizieren. Diese Frauen füttern dann die Hirsche im Wildpark. Sie lachen. Die Tiere sind sehr zutraulich."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.63664 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/1023736/650jahrigen-stadtjubilaum-dusseldorfs-1938 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1938,[650-jährigen Stadtjubiläum Düsseldorfs 1938],1938-01-01,Filme amador e memória familiar,Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/382724/dusseldorf-1938-hofgarten-und-zoo-hitlerjugend,"[Düsseldorf 1938: Hofgarten und Zoo, Hitlerjugend]",Ton/bewegtes Bild - Werk; Amateurfilm; Brunnen; Nationalsozialismus; Zoologischer Garten; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Eine familiäre Gruppe von Menschen auf den Straßen der Stadt Düsseldorf im Sommer 1938: Drei Frauen mit drei Kindern stehen vor dem ""Jröne Jong"" im Hofgarten, ein Junge im Matrosenanzug füttert die Enten. Der Märchenbrunnen ist kurz zu sehen. Die Familie und weitere Menschen spazieren auf einer Allee, an der die Straßenbahn vorbeifährt. An der Königsallee sitzen Leute auf einer Bank, der Tritonenbrunnen ist im Hintergrund zu sehen. Zwei Gruppierungen der Hitlerjugend laufen am Ratinger Tor vorbei und die Kamera zeigt den 6-jährigen Jungen, der am Rand den Hitlergruß macht. Dann steht die Familie vor dem Röhrenden Hirsch der neben dem heutigen Theatermuseum positioniert ist. Ein Titel ist auf das aufgenommene Bild gesetzt: ""Düsseldorf Zoo"" in weißen Buchstaben. Ein Papagei hängt angekettet, das Schild ""Ararauna"" ist neben ihm zu sehen. Ein Elefant holt sich mit dem Rüssel Futter von den Kindern und Rhesusaffen sind in Käfige eingesperrt. Zum Schluss sind die zwei kleinen Mädchen der Familie zu sehen, die sich gegenseitig im Gesicht streicheln."" Quelle: Océane Gonnet, Filmmuseum Düss... | objektnummer: FM.Film.30354 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/382724/dusseldorf-1938-hofgarten-und-zoo-hitlerjugend | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1938,"[Düsseldorf 1938: Hofgarten und Zoo, Hitlerjugend]",1938-01-01,Filme amador e memória familiar,Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/382723/gartenschau-dusseldorf-1938-und-mittelalterliche-burg,[Gartenschau Düsseldorf 1938 und Mittelalterliche Burg],Ton/bewegtes Bild - Werk; Amateurfilm; Familie; Burganlage; Ausstellung; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Eine Familie mit zwei Kindern geht durch die Gartenschau des Düsseldorfer Nordparks spazieren, der für die 'Große Reichsausstellung Schaffendes Volk' ein Jahr zuvor angelegt worden war. Es wird zum Teil aus der Lilliputbahn heraus gefilmt. Die Kamera steht zeitweise starr und die Familie, läuft daran vorbei. Der Springbrunnen ist an, es ist wahrscheinlich Frühling, manche Bäume blühen. Im zweiten Teil befindet sich die Familie bei einer mittelalterlichen Burg."" Quelle: Océane Gonnet, Filmmuseum Düsseldorf, 2022. | objektnummer: FM.Film.30353 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/382723/gartenschau-dusseldorf-1938-und-mittelalterliche-burg | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1938,[Gartenschau Düsseldorf 1938 und Mittelalterliche Burg],1938-01-01,Filme amador e memória familiar,Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/383694/dusseldorf-1937--nachklange-von-der-grossen-reichsausstellu,DÜSSELDORF 1937 - NACHKLÄNGE VON DER GROSSEN REICHSAUSSTELLUNG SCHAFFENDES VOLK,Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Filmdokumentierung der im Nordpark Düsseldorfs gebauten ""Reichsausstellung Schaffendes Volk"", die von Mai bis Oktober 1937 stattfand. Die bedeutendste Propagandaschau während des Nationalsozialismus wurde von ca. 4 Millionen Menschen besucht, was im Film durch die sichtbare Menschenmenge im Vordergrund gezeigt wird. Von der Ausstellung selber wird sehr wenig gezeigt. Als Einleitung werden ein paar repräsentativen Bauten der Stadt gezeigt: Die Oberkasseler Brücke mit ihrer Stahlstruktur, die Lambertuskirche, die Tonhalle, das Wilhelm-Marx-Haus. Zwischentitel: - Eröffnung der großen Werkstoffschau durch ihren Schirmherrn Ministerpräsident Göring - Achtung, die Liliputbahn - Durch die gewaltige Leistungsschau deutscher Arbeit - Die farbenprächtige Gartenschau - Vorbei an Wasserspielen und Fontänen - Durch die Mustersiedlung ""Schlageterstadt"" - Zum Henkel- Haus - Ein Blick in das Henkel-Haus und den Filmsaal - Rund um den Schaumberg. Lehrreiche Darstellungen über Wäschepflege - Künstlerisch in Licht und Farbe - Millionen besuchten dieses schöne Haus. - Gäste aus fernen Ländern - Prinz... | objektnummer: FM.Film.31324 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/383694/dusseldorf-1937--nachklange-von-der-grossen-reichsausstellu | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1937,DÜSSELDORF 1937 - NACHKLÄNGE VON DER GROSSEN REICHSAUSSTELLUNG SCHAFFENDES VOLK,1937-01-01,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/932248/werkluftschutz-liesegang-1937,WERK-LUFTSCHUTZ LIESEGANG 1937,Ton/bewegtes Bild - Werk; Lehrfilm; Düsseldorf Nordrhein-Westfalen; Deutschland,"""Dieser Lehrfilm einer Luftschutzübung wurde im Werk von Liesegang in Düsseldorf-Unterbilk zwei Jahren vor Beginn des Zweiten Weltkrieges gedreht. Die Zwischentitel beschreiben die unterschiedlichen Etappen des Geschehens. 1) Anruf der Luftschutz Warnzentrale: ""LUFTGEFAHR"". 2) Der Warnschutzleiter alarmiert. Da es sich um einen Stummfilm handelt, wird an der Stelle des Alarms gefilmt; danach sehen wir, wie die Mitarbeiter*innen ihre Posten verlassen. 3) Einsatz-, Bereitschafts- und Auffüllungsgruppen gehen in die Schutzräume. Der Werkluftschutzleiter bezieht den Kommandostand. 4) Beobachter und Brandwachen beziehen ihre Posten. 5) Fenster und Türen schließen durch Pförtner und Werksicherheitsdienst Hier gehen die Mitarbeiter*innen in den Luftschutzraum. Zu sehen sind dann die verschiedenen Truppen: Werkfeuerwehrtrupp mit Hakenkreuzen auf Helmen, Wiederherstellungstrupp, Werksanitätstrupp. 6) Ein Melder geht durch die Schleuse in den Schutzraum 7) Beobachter und Brandwache melden Fliegerangriff. Abwurf von Gas-, Brand- und Sprengbomben Da stehen drei Männer auf dem Dach, einer kontro... | objektnummer: FM.Film.56920 | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/932248/werkluftschutz-liesegang-1937 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1937,WERK-LUFTSCHUTZ LIESEGANG 1937,1937-01-01,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/382659/dusseldorf-1936-reitturnier-paraden-aufmarsche,"[Düsseldorf 1936: Reitturnier, Paraden, Aufmärsche]",Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Der mehrteilige Film zeigt verschiedene Situationen in Düsseldorf um 1936. Die Zwischentitel geben Informationen über die Orte und Handlungen. Es beginnt mit dem ""Reit- und Fahrturnier im Reiterstadion"" (Staufenplatz). Zunächst werden die Reiter von nah gefilmt, danach von der Tribüne aus. Auch das Publikum wird gezeigt, die Menschen sind schick gekleidet, die meisten Männer in Uniform. Einige Menschen machen den Hitlergruß. Es geht weiter mit dem Einmarsch deutscher Truppen in Düsseldorf im März 1936. Der Zwischentitel zeigt ""Rheinlandbesetzung 1936 - Düsseldorf- Ratinger Tor"". Dabei steht der*die Kameramann*Frau zwischen dem ehemaligen Hofgärtnerhaus und der Ratinger Tor, filmt links und rechts, ohne den Standpunkt zu bewegen. Es wird Richtung Altstadt einmarschiert. Die Menschen am Straßenrand begrüßen die Soldaten, manchmal mit weißen Tüchern, werden aber dabei kaum gefilmt. Das Augenmerk liegt auf dem Militär. Soldaten laufen, sitzen in Autos, auf Motorädern, Fahrrädern und Beiwagen, oder reiten. Ein paar tragen ein Musikinstrument. Einige lächeln fröhlich. Es sind kurze Aufna... | objektnummer: FM.Film.30289 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/382659/dusseldorf-1936-reitturnier-paraden-aufmarsche | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1936,"[Düsseldorf 1936: Reitturnier, Paraden, Aufmärsche]",1936-01-01,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/384133/hitlerjugend-ruhrniederrhein-und-gebietsaufmarsch-in-dusse,[Hitlerjugend Ruhr-Niederrhein und Gebietsaufmarsch in Düsseldorf],Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Deutschland; direção: Unbekannt,"""Amateurstummfilm über die Hitlerjugend drei Jahre vor Kriegsbeginn, Düsseldorf und Umgebung. Zu sehen sind Züge mit musizierenden Soldaten (Trommel, Posaune) oder einfach stehende ""Bataillons"" auf den Feldern. Im Hintergrund sind die Oberkasseler Brücke von Eduard Lyonel Wehner und die Conditorei Hans Prinz zu sehen. ZT 1: ""H. J.-Appell, Ruhr-Niederrhein"" ZT 2: ""Gebiets-Aufmarsch am 11. Oktober 1936 in Düsseldorf"" ZT 3: ""Bereits frühmorgens rücken Kolonnen..."" ZT 4: ""... um Kolonnen an ZT 5: ""Der Aufmarsch auf dem Maifeld ist beendet"" ZT 6: ""Ankunft des Reichsjugendführers"" ZT 7: ""15000 Hitlerjungen zum Appell angetreten"" ZT 8: ""Mahnende Worte:"" ZT 9: ""'Du Fahne vom Führer gegeben, Wir heben die Blicke, wir heben vor Dir zum Schwure die Hand, Vom gleichen Geiste durchglutet wie jene, die opfernd verblutet, Für Freiheit und Vaterland!'"" ZT 10: ""'Unsere Fahne flattert uns voran...'"" ZT 11: ""Baldur von Schirach spricht..."" ZT 12: ""'Es erscheint wunderbar, inmitten einer Jugend zu stehen, die in sich alles überwunden hat, was an Gefahren der Zersetzung, der Uneinigkeit und der Zwietrac... | objektnummer: FM.Film.31762 | direção: Unbekannt | direitos: Stadtarchiv Düsseldorf (gegründet 1912) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/384133/hitlerjugend-ruhrniederrhein-und-gebietsaufmarsch-in-dusse | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1936,[Hitlerjugend Ruhr-Niederrhein und Gebietsaufmarsch in Düsseldorf],1936-01-01,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/361933/kleiner-film-einer-grossen-stadt-der-stadt-dusseldorf-am,KLEINER FILM EINER GROSSEN STADT... DER STADT DÜSSELDORF AM RHEIN,Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Werbefilm; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Walter Ruttmann (1887 - 1941),"Karneval, Totenmaske von Immermann, Skulpturen von Schumann, Cornelius, Grabbe, Grabstein Alfred Bethel, Kreuz von Karl Immermann, jüdischer Friedhof, Innenansicht Zug, Außenaufnahmen aus fahrendem Zug, Raddampfer auf dem Rhein, Altstadtufer, Hafen, Strandbad am Rhein, Ruderer, Segler, Kaiserswerth, Altstadt, Wilhelm-Marx Haus, Turnhalle, Oberkasseler Brücke, Straßenbahn (Rheinische Bahngesellschaft), Königsallee, Plakat: ""500 Jahre Sebastianus Schützen- verein Düsseldorf"", Brauchtum/ Parade, Umzug des Schützenvereins, Bildhauer und Maler am Werk, Innenaufnahmen Nagelfabrik, Neonreklamen bzw. Leuchtschriften ""Rheinmetall"", ""Klöckner-Werke"", ""Rhein-Bahn Gesellschaft"", ""Deutsche Röhrenwerke"", ""Nahtlos"", Breidenbacher Hof - Bar - Restaurant"", ""Braune Post"", ""Persil"", ""Ata"", ""Schumacher Bräu"", ""Münchner Löwenbräu"", Dortmunder Unionbier"", Brauchtum/ St. Martinszug (Quelle: Filmmuseum Düsseldorf) Düsseldorf, Rhein Düsseldorf, Fluß/Rhein, Totenmaske/Schlageter/Robert Schumann/ Carl Immermann, Denkmal/Grabbe/Cornelius, Brauchtum/Martinszug | objektnummer: FM.Film.13170 | direção: Walter Ruttmann (1887 - 1941) | direitos: Friedrich-Wilhelm-Murnau-Stiftung (gegründet 1966) | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/361933/kleiner-film-einer-grossen-stadt-der-stadt-dusseldorf-am | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1935,KLEINER FILM EINER GROSSEN STADT... DER STADT DÜSSELDORF AM RHEIN,1935-01-01,"Publicidade, indústria e cultura comercial",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/387510/1933--das-jahr-der-nationalsozialistischen-revolution,1933 - DAS JAHR DER NATIONALSOZIALISTISCHEN REVOLUTION,Ton/bewegtes Bild - Werk; <Dokumentarfilm>; Reportage; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"Zwischentitel: - Ein Querschnitt aus den Reportagefilmen der Agfa - Der Tag von Potsdam (21. März) - Hindenburg und Hitler bei der Lustgartenfeier am 1. Mai - Nur wer gehorchen gelernt hat, kann später auch befehlen - Die nächtliche Maikundgebung auf dem Tempelhofer Feld - Ehret die Arbeit und achtet die Arbeiter - Schlageter Ehrung auf der Golzheimer Heide - Der Reichsparteitag in Nürnberg - Die Ehrengäste auf der Tribüne - Der Führer weiht die neuen Fahnen - Der Vorbeimarsch auf dem Adolf Hitlerplatz - Der Führer spricht in der Luitpoldhalle - das Volk steht mehr und mehr wie ein Mann hinter seiner neuen Führung. Das Wunder, an das unsere Gegner niemals glauben wollten, ist Wirklichkeit geworden. - Ertnedanktag auf dem Bückeberg bei Hameln Zehnjahresfeier des 9. November vor der Feldherrnhalle in München (Quelle: Filmmuseum Düsseldorf) Wochenschau/Monatsschau, Agfa/Reportagefilme, Nationalsozialismus, Politiker/Adolf Hitler/Hindenburg, Veranstaltung/Lustgartenfeier 1. Mai/Maikundgebung, Düsseldorf/ Schlageter-Ehrung, Reichsparteitag, Erntedanktag, Zehnjahresfeier, Fimmaterial/Ozap... | objektnummer: FM.Film.35138 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/387510/1933--das-jahr-der-nationalsozialistischen-revolution | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1933,1933 - DAS JAHR DER NATIONALSOZIALISTISCHEN REVOLUTION,1933-01-01,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/382741/dusseldorfer-theatervolkchen-193031,DÜSSELDORFER THEATERVÖLKCHEN 1930-31,Ton/bewegtes Bild - Werk; Amateurfilm; Theater; Brunnen; Züge (Fahrzeuggruppen); Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Unbekannt,"""Der Amateurfilm (Titel im Abspann zu lesen) zeigt hauptsächlich eine Gruppe von Menschen, vielleicht das Theaterensemble, das sich vor dem ehemaligen Stadttheater an der Heinrich-Heine-Allee aufhält. Ein Schild mit der Inschrift ""Intendanz der vereinigten städtischen Theater"" ist im Hintergrund erkennbar. Zu Beginn macht ein Mann einen Handstand an der Balustrade, ansonsten lachen sie und unterhalten sich. Die Kamera wird bewusst wahrgenommen, sie laufen vor und winken. Die Kleidung ist typisch für die 30er, hätte zum Teil sogar aus den 20er sein können. Auch ein Kind ist dabei und läuft stolz mit seinem Ranzen. Dann läuft ein Mann im Hofgarten. Junge Menschen halten sich vor dem Märchenbrunnen auf, der im Detail gezeigt wird. Auch an der Stelle posieren sie bewusst vor der Kamera. Dann ist eine kleine Gruppe von Menschen (nur eine Frau ist dabei) auf einer Terrasse. Ein Mann kommt auf sie zu und küsst sie auf der Wange. Ganz anderer Inhalt: Der ""Schienenzeppelin"" steht am Bahnhof, ein Schild kündigt die Strecke Hamburg-Berlin an. Dieser Zug wurde zwischen 1930 und 1939 eingesetzt.... | objektnummer: FM.Film.30371 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/382741/dusseldorfer-theatervolkchen-193031 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1930/1931,DÜSSELDORFER THEATERVÖLKCHEN 1930-31,1930/1931,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/382678/kompilation-dusseldorfer-szenen-schloss-benrath-konigsall,"[Kompilation Düsseldorfer Szenen: Schloss Benrath, Königsallee, Kunstproduktion]",Ton/bewegtes Bild - Werk; Kompilationsfilm; Amateurfilm; Nationalsozialismus; Geografie; Freizeit; Düsseldorf Nordrhein-Westfalen; Deutschland; direção: Jupp Jäger,"""Diese Kompilation von kurzen Aufnahmen zeigt Düsseldorf und die Umgebung noch vor dem Zweiten Weltkrieg. Der Filmemacher Jupp Jäger ist auf sehr vielen Bildern zu sehen. Viele Freizeitaufnahmen: Spaziergänge im Wald oder am Rhein, im Hofgarten. Immer wieder sind dieselben Menschen zu sehen, aber viele unterschiedliche junge, attraktive Frauen. Diese sind oft beim Essen oder zünden sich eine Zigarette an, nippen am Glas und schauen dabei in die Kamera. Sie werden oft von unten nach oben gefilmt, ihr Körper steht betont im Fokus der Kamera. Jäger filmt auch eine Frau, während sich diese umzieht und zwar von der Tür aus, so dass man als Betrachter*in wie ein Voyeur wirkt. Der Nationalsozialismus ist auch präsent. NS-Flaggen sind auf der Königsallee zu erkennen. Ein Banner für ein Schallplatten-Wunschkonzert für das Winterhilfswerk hängt an einer Brücke über dem Kö-Graben. Junge Menschen hören Musik. Einige Zeitraffer werden eingesetzt, u.a. für ein Pferdegalopp oder für spielende Kinder. Es wechselt viel zwischen den Jahreszeiten, sowie zwischen Schwarzweiß und Farbe. Einige Stellen z... | objektnummer: FM.Film.30308 | direção: Jupp Jäger | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/382678/kompilation-dusseldorfer-szenen-schloss-benrath-konigsall | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1930-1940,"[Kompilation Düsseldorfer Szenen: Schloss Benrath, Königsallee, Kunstproduktion]",1930-1940,"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
Filmmuseum Düsseldorf,filmmuseum-d-sseldorf,Germany,Europe,DE-FILMMUSEUM-DUSSELDORF,Film museum archive with public metadata catalogue and restricted media access,https://filmmuseum-duesseldorf.de/forschung/audiovisuelles-archiv,True,True,https://emuseum.duesseldorf.de/collections/56457/audiovisuelle-dokumente-zu-dusseldorf,d:kult online,https://emuseum.duesseldorf.de/objects/384888/klasse-7-g-1,KLASSE 7 g 1,Ton/bewegtes Bild - Werk; <Spielfilm>; Düsseldorf Nordrhein-Westfalen; direção: Unbekannt,"In der Klasse 7 g 1 des Düsseldorfer Gymnasiums wird der Schüler Fred Krüger dabei überrascht, wie er eine Karikatur des in dem Augenblick eintretenden Lateinlehrers an die Tafel zeichnet. Seine Strafe ist, einen Teil des Plato zu übersetzen und die fertige Aufgabe zu vorgegebener Zeit in der Privatwohnung des Lehrers abzugeben. Fred begibt sich mit seinem Klassenkameraden Rolf Schulz zu der be- sagten Wohnung, betritt jedoch das Haus alleine und trifft dort nur die Tochter des Lehrers an, die er nach kurzer Zurückhaltung küßt. Das Mädchen schenkt ihm eine seltene Übersetzung des Plato, um ihm künftig Übersetzungsarbeiten zu erleichtern, und sie verabreden sich zu einem Treffen im Park. Fred verläßt gerade noch rechtzeitig die Wohnung und versteckt sich im Hausflur, während sein Lehrer das Haus betritt. Seinem Klassenkameraden erzählt Fred von der kommenden Verabredung, was nicht ohne Folgen bleibt, denn Rolf ist inzwischen selbst an dem Mädchen interessiert. Rolf lauert beiden im Park auf, verprügelt Fred und erreicht, daß sich das Mädchen ihm zuwendet. Er verspricht ihr, sich mit... | objektnummer: FM.Film.32517 | direção: Unbekannt | catálogo público d:kult: https://emuseum.duesseldorf.de/objects/384888/klasse-7-g-1 | metadado audiovisual público; a página institucional do Filmmuseum Düsseldorf informa que o acesso ao Filmarchiv é restrito a pesquisa/consulta autorizada e pode envolver taxas. Não foi detectado player público de vídeo na ficha do objeto.",1930 (?),KLASSE 7 g 1,1930 (?),"Cotidiano, território e memória urbana",Metadados audiovisuais públicos com mídia local/autorizada
