institution,slug,country,continent,repository_code,archive_type,iam_detail_url,content_available_in_source,website_available,partner_site,platform,video_link,video_title,video_subject,video_description,video_published_at
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20250520174615/SCOL-Sketch-2.mp4,Sketch #2 – Luis Molné,tmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds tmc | categoria: tmc | palavras-chave: enfance, peinture, spectacle, television | autores: soriano andre | período: annees 1950s | suporte: 16 mm | tipo: film professionnel | técnica: noir et blanc, sonore | fonte de vídeo: video/mp4 | Sketch #2 - Luis Molné - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Sketch #2 – Luis Molné Film professionnel Fonds TMC Années 1950 Dans les années 1950, la grille de programmes de Télé Monte-Carlo propose une émission de variétés intitulée Blanc à la demande , animée par la chanteuse et pianiste Yvonne Blanc. Cette émission musicale est régulièrement entrecoupée de dessins réalisés face caméra par Louis Vidal Molné. Cet artiste catalan s’est installé à Monaco en 1942 où il a mené toute sa carrière jusqu’à son décès en 1970. Il a notamment réalisé l’affiche du 3e festival international de t...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251008093437/Terrasses_06_Lasseur_Sur_la_terrasse.mp4,Sur la terrasse,terrasses au soleil,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds lausseure | categoria: terrasses au soleil | palavras-chave: enfance, jeux | lugares: monaco | período: annees 1950s | suporte: 8 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Sur la terrasse - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Sur la terrasse Film amateur Fonds Lausseure Années 1950 Deux enfants jouent librement sur la terrasse carrelée d’un appartement dont le balcon domine le port de Monaco. L’intérêt diffus de ces images, repose sur la distance entre ce que l’on devine, être une enfance choyée et l’improvisation d’un terrain de jeu où l’espièglerie et la drôlerie ont encore les vertus de l’innocence. Il faut avouer que sur sa vespa miniature, le petit Davy Crocket a quelque chose de savoureusement impertinent. >> Poursuivre le parcours « Terrasses au soleil » en cliquant ici ....",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251008091518/Badia_06_U_Sciaratu.mp4,U Sciaratu,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds badia | categoria: pratiques amateurs | palavras-chave: enfance, fete, jeux, tradition | lugares: le rocher quartier, monaco, place du palais | autores: badia ramon | período: annees 1950s | suporte: 8 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | U Sciaratu - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS U Sciaratu Film amateur Fonds Badia Années 1950 Début des années 1950, les habitants de la Principauté fêtent le carnaval (« u Sciaratu » qui se traduit en monégasque par tapage, chahut) pendant trois jours dans les ruelles de Monaco-Ville où paradent des chars, suscitant joie et émerveillement pour les enfants. Sur l’un des chars, il est noté « commune libre des Moneghetti ». La séquence se termine par des personnes qui font sauter dans la foule, le traditionnel « u payassu », un mann...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20250203131559/10_Un-Acteur-touche-a-tout.mp4,Un acteur touche-à-tout,tmc,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds tmc | categoria: tmc | palavras-chave: acteur, cineaste, interview, television | lugares: noisy le grand | período: annees 1950s | suporte: 16 mm | tipo: film professionnel | técnica: noir et blanc, sonore | fonte de vídeo: video/mp4 | Un acteur touche-à-tout - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Un acteur touche-à-tout Film professionnel Fonds TMC Années 1950 Très vite après son lancement, Télé Monte-Carlo fait la part belle au cinéma dans sa grille de programmes. Elle propose un rendez-vous quotidien, Un grand film chaque soir , et produit régulièrement des magazines sur le 7 e art. L’auteur et présentateur, Guy Gibert, anime ainsi une émission intitulée Toute la vérité, rien que la vérité, qui est diffusée le vendredi soir, tous les quinze jours. Cette émission promet aux téléspectateurs « les confidences de leu...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251008092350/Magnardi_02_Une_enfance_a_Monaco.mp4,Une enfance à Monaco,film amateur,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: magnardi | palavras-chave: enfance, jeux, loisirs, mer, port | lugares: la condamine quartier, monaco, port dhercule, quai albert ier | autores: magnardi eugene, magnardi jackie | período: annees 1950s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Une enfance à Monaco - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Une enfance à Monaco Film amateur Fonds Magnardi Années 1950 Quand venaient les beaux jours, comme bien d’autres, la famille Magnardi venait se détendre à l’étroite plage de galets du port de Monaco ou sur le quai Albert Ier. En effet, depuis sa construction en 1922, il est un lieu de promenade, pour les familles endimanchées, un terrain de jeux qui a vu des générations d’enfants s’essayer aux joies de la bicyclette ou du patin à roulettes. Année : 1952 Précision sur...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251008091856/Scorsolio_03_Royal_Canin-1.mp4,Une promenade insolite,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds scorsolio | categoria: pratiques amateurs | palavras-chave: animaux, bateau, jardin, promenade | lugares: cap dail, fontvieille quartier, fort antoine, le rocher quartier, mairie de monaco, monaco | autores: scorsolio gilbert | período: annees 1950s | suporte: 8 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | Une promenade insolite - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Une promenade insolite Film amateur Fonds Scorsolio Années 1950 Profitant d’une belle journée ensoleillée, Gilbert Scorsolio décide de filmer son frère dans différents endroits de Monaco. Mais le personnage qui lui vole la vedette n’est autre que son fidèle berger allemand, Dick. Le voilà installé à bord d’un pointu naviguant dans la baie de Fontvieille et de Cap d’Ail, vierge de tout terre-plein, la caméra toujours bra...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251015093222/INST07-Voiture-star.mp4,Voiture star,instantanes saison,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds sosso | categoria: instantanes saison | palavras-chave: campagne, collation, enfance, famille | autores: sosso pierre | período: annees 1950s | suporte: 16 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Voiture star - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Voiture star Film amateur Fonds Sosso Années 1950 Si le pique-nique est un motif classique des films de famille, celui-ci réserve bien des surprises. En effet, le cinéaste amateur ne s’attarde guère sur le déjeuner champêtre et préfère se concentrer sur les véritables vedettes du jour : les voitures. Fabriquée aux États-Unis, la somptueuse Buick Special Eight Dynaflow capte davantage l’attention de la caméra que la Panhard Dyna Z, de fabrication française. Les enfants semblent ici n’être qu’un faire-valoir et pour apparaitre à l...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20251008093343/Terrasses_05_Pasquier_A_la_bonne_heure.mp4,À la bonne heure !,terrasses au soleil,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds pasquier | categoria: terrasses au soleil | palavras-chave: collation, enfance, jeux | lugares: monaco | autores: pasquier roger | período: annees 1950s | suporte: 8 mm | tipo: film amateur | técnica: couleur, muet | fonte de vídeo: video/mp4 | À la bonne heure ! - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS À la bonne heure ! Film amateur Fonds Pasquier Années 1950 À l’heure du goûter, frères et sœurs jouent sur les jeux de leur âge sur une terrasse baignée de soleil qui surplombe Monaco. On se chamaille, on se bouscule, on fait les clowns. Le peu de recul qu’offre cette cour de récréation devient vite un handicap pour celui qui est derrière la caméra et qui voudrait soigner ses images. L’originalité de ce film n’en apparaît que plus manifeste car tout y est frontal et immédiat, sans arrière-pensée : il se passe toujours...",1950
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/celebration-de-lavenement-du-prince-rainier-iii/,Célébration de l’Avènement du prince Rainier III,paul louis,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: paul louis | categoria: paul louis | palavras-chave: ceremonie, famille princiere | lugares: le rocher quartier, monaco, palais de monaco | autores: louis paul | período: annees 1940s | suporte: negatif 6 x 6 | tipo: photo professionnelle | técnica: noir et blanc | Célébration de l'Avènement du prince Rainier III - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Célébration de l’Avènement du prince Rainier III Photo professionnelle Fonds Paul Louis Années 1940 Célébration de l’Avènement du prince Rainier III au Palais princier, le 19 novembre 1949. Le prince Rainier III se tient debout du haut de l’escalier de la cour d’honneur du Palais princier. Il reçoit les acclamations des Monégasques Année : 1949 Précision sur la date : 19 novembre 1949 Auteurs : Louis Paul Personnalités : Prince Rainier III Lieux : Le Rocher (Monaco-Ville qua...",1940
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,/wp-content/uploads/CINEAM_01_Jubile_du_prince_Louis_II.mp4,Inauguration du buste du prince Louis II,cineam,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds durand | categoria: cineam | palavras-chave: carabinier, ceremonie, famille princiere | lugares: le rocher quartier, monaco, palais de justice, rue bellando de castro | autores: brousse guy, canis roger, cellario rene, ravanino michel, sosso pierre | período: annees 1940s | suporte: 16 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Inauguration du buste du prince Louis II - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Inauguration du buste du prince Louis II Film amateur Fonds Durand Années 1940 Roger Canis, René Cellario, Michel Ravanino, Pierre Sosso, Guy Brousse, qui fonderont quelques années plus tard, le Cinéam, le club des cinéastes et photographes amateurs de Monaco, réalisent en 1947 un film sur les festivités pour les vingt-cinq années de règne du prince Louis II. Dans cette sé...",1940
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20231005173603/P-00270-Deminage-du-port-de-Monaco.mp4,Le déminage du port de Monaco,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds sosso | categoria: pratiques amateurs | palavras-chave: bateau, episode rare, militaire, port | lugares: monaco, port dhercule | autores: sosso pierre | período: annees 1940s | suporte: 16 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Le déminage du port de Monaco - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Le déminage du port de Monaco Film amateur Fonds Sosso Années 1940 En mars 1946, les autorités maritimes monégasques, épaulées par la marine française procèdent au déminage du port d’Hercule. Retraçant minutieusement les quelques moments forts de cet événement tombé aujourd’hui dans l’oubli, le film nous étonne par la composition saisissante de ses images : l’opérateur a pris le temps d’étudier son sujet avant de se décider à tourner la manivelle. Comment raconter les choses ? Où...",1940
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,/wp-content/uploads/Badia_02_Mariage.mp4,Mariage à Monaco,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds badia | categoria: pratiques amateurs | palavras-chave: ceremonie, famille, groupe, mariage | lugares: le rocher quartier, monaco | autores: tournay joseph | período: annees 1940s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Mariage à Monaco - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Mariage à Monaco Film amateur Fonds Badia Années 1940 Le 8 février 1941, les familles Badia et Tournay célèbrent joyeusement l’union de leur famille. Le cinéaste amateur filme tout d’abord la sortie de la maison familiale des Tournay, la villa Neptune, pour se rendre à la mairie de Monaco. La future mariée, Cécile Camille Henriette dite Cilette, sort de la maison avec son père, Joseph Tournay, le fondateur du magasin Riviera photo, au 22bis rue Grimaldi. Rendus dans la cour d’honneur de...",1940
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20240701131448/P-00211_Notre_coquin_de_neveu.mp4,Notre coquin de neveu,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds vivaldi | categoria: pratiques amateurs | palavras-chave: bateau, enfance, famille, jeux, loisirs, port | lugares: la condamine quartier, monaco, quai albert ier | autores: vivaldi gilbert | período: annees 1940s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Notre coquin de neveu - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Notre coquin de neveu Film amateur Fonds Vivaldi Années 1940 En short ou en col blanc, à pied ou à vélo, un petit garçon arpente le quai Albert Ier comme un terrain de jeux connu, un lieu où tout s’invente à chaque seconde. Le coup de pédale n’est pas encore très assuré, mais la famille veille au grain et prend soin de remettre l’imprudent dans le droit chemin. Plus grand, il étrenne une voiture miniature à remontoir sur la piste ensoleillée où se dr...",1940
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel.mc/medias/obseques-du-prince-louis-ii/,Obsèques du prince Louis II,paul louis,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: paul louis | categoria: paul louis | palavras-chave: ceremonie, famille princiere | lugares: le rocher quartier, monaco, place du palais | autores: louis paul | período: annees 1940s | suporte: negatif 6 x 6 | tipo: photo professionnelle | técnica: noir et blanc | Obsèques du prince Louis II - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Obsèques du prince Louis II Photo professionnelle Fonds Paul Louis Années 1940 Cette photographie représente le cortège funèbre du prince Louis II, franchissant la porte du Palais princier, le matin du 17 mai 1949. Cette procession, menée par les carabiniers du prince, a débuté depuis la chapelle palatine jusqu’à la Cathédrale où la messe pontificale a été prononcée par Monseigneur Rivière, Évêque de Monaco. Année : 1949 Précision sur la date : 17 mai 1949 Auteurs : Louis Paul Lieux : Le Rocher (...",1940
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20241029171614/P-00749-Saynetes-enfantines.mov,Saynètes enfantines,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds balducchi | categoria: pratiques amateurs | palavras-chave: enfance, groupe, jeux, militaire, promenade | lugares: la condamine quartier, monaco, quai albert ier | autores: bertrand guy | período: annees 1940s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Saynètes enfantines - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Saynètes enfantines Film amateur Fonds Balducchi Années 1940 1945 : les beaux jours revenus, les enfants investissent le quai Albert Ier et s’adonnent à différents jeux. En arrière-plan, on distingue les enseignes Maggy, Kodak, l’entrée de l’hôtel Bristol et surtout le Comptoir Mécanographique Monégasque, devant lequel sont stationnés des militaires en uniforme, coiffés de calots blancs. Le cinéaste amateur s’intéresse à une poignée de jeunes enfants, aff...",1940
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20240701130521/P-00179_Sur-la-jetee.mp4,Sur la jetée du port de Monaco,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds cinematheque de savoie et de lains | categoria: pratiques amateurs | palavras-chave: baignade, bateau, enfance, loisirs, mer, port | lugares: la condamine quartier, monaco, port dhercule | período: annees 1940s | suporte: 16 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Sur la jetée du port de Monaco - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Sur la jetée du port de Monaco Film amateur Fonds Cinémathèque de Savoie et de l'Ains Années 1940 Cette bobine de film est l’œuvre d’un amateur qui a visiblement le goût de la mise en scène et un sens très sûr du cadrage. Ces images respirent un certain parfum d’insouciance propre à la fin des années 1940 : baignades en mer, plongeons depuis la digue du port, facéties devant la caméra, manœuvres de voiliers dans la baie de Monaco. En observant...",1940
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20230922100947/INST-Parsi-Activites-sportives-au-beach.mp4,Activités sportives au Monte-Carlo Beach,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: parsi | categoria: pratiques amateurs | palavras-chave: danse, enfance, jeux, loisirs, sport | lugares: larvotto quartier, monaco, monte carlo beach | autores: rapaire georges, rapaire teresa | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Activités sportives au Monte-Carlo Beach - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Activités sportives au Monte-Carlo Beach Film amateur Fonds Parsi Années 1930 La famille Rapaire, Georges, Teresa et leur fils René, s’adonne aux loisirs nautiques au Monte-Carlo Beach, prestigieux palace appartenant à la Société des bains de mer, construit en 1929. Durant cette journée, la caméra Pathé-Baby 9,5 mm de la famille ne cesse de passer des mains de Georges à celles de Teresa. Le petit René plonge dans la piscine olympique...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,https://institut-audiovisuel-media-files.s3.eu-west-3.amazonaws.com/20240701160917/P-00555_Allons-au-theatre.mp4,Allons au théâtre,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds viviani | categoria: pratiques amateurs | palavras-chave: groupe, jeux, spectacle | lugares: monaco, monte carlo quartier | período: annees 1930s | suporte: 8 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Allons au théâtre - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Allons au théâtre Film amateur Fonds Viviani Années 1930 Cette joyeuse saynète jouée et réalisée entre amis, en 1935, nous replonge dans le cinéma amateur muet des années 1930. La richesse de cette bobine tient aussi à la mémoire filmée qu’elle transmet à travers le lieu où se déroule cette courte scène. Passé le parking des terrasses du Casino où ils ont laissé leur cabriolet Simca-Fiat 6CV, les personnages se présentent aux portes du Théâtre des Beaux-Arts. Lieu emblématique de la vie culturelle mais assez peu filmé, c...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,/wp-content/uploads/Guidi_04_Arrivee_des_torpilleurs.mp4,Arrivée des torpilleurs,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: guidi | categoria: pratiques amateurs | palavras-chave: bateau, mer, militaire | lugares: la condamine quartier, monaco, port dhercule | autores: guidi francois | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Arrivée des torpilleurs - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Arrivée des torpilleurs Film amateur Fonds Guidi Années 1930 Des badauds s’attroupent sur les quais du port d’Hercule, le cinéaste amateur de cette bobine aussi, il patiente en filmant les vagues qui battent les contreforts de la jetée sud. L’événement est attendu, il a été annoncé dans le Journal officiel de Monaco du jeudi 27 mars 1930 : « La fête de charité organisée, sous le Haut Patronage de S.A.S. le Prince Souverain [Louis II], par le Comité de Bienfaisance de la Colonie Ita...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,/wp-content/uploads/Guidi_02_Mariage_a_SteDevote.mp4,Aux Marches de Sainte Dévote,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: guidi | categoria: pratiques amateurs | palavras-chave: famille, fete | lugares: eglise sainte devote, la condamine quartier, monaco | autores: guidi francois | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Aux Marches de Sainte Dévote - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Aux Marches de Sainte Dévote Film amateur Fonds Guidi Années 1930 « Mariage de ma tante Julie et de Jean Scorsolio. On y voit mon oncle Louis Guidi, Madame Daziano (ancienne couturière de la maison princière), Cilette Tournay et, à la fin, avec ses cannes, Monsieur Tolomei, bien connu à Monaco, qui avait eu les jambes coupées par un accident à l’usine à gaz et qui était devenu projectionniste au cinéma Prince, rue Langlé. » (extrait du cahier de notes de Roger Guidi, déposant du...",1930
Institut audiovisuel de Monaco,institut-audiovisuel-de-monaco,Monaco,Europe,MC-IAM,Institutional audiovisual archive,https://institut-audiovisuel.mc/,True,True,https://institut-audiovisuel.mc/wp-json/wp/v2/medias,Institut audiovisuel de Monaco,/wp-content/uploads/Badia_04_Baignade_dans_le_port.mp4,Baignade dans le port,pratiques amateurs,"Registro público do tipo WordPress `medias` do Institut audiovisuel de Monaco. | fundo: fonds badia | categoria: pratiques amateurs | palavras-chave: baignade, bateau, groupe, jeux, mer | lugares: la condamine quartier, monaco, port dhercule | autores: badia ramon | período: annees 1930s | suporte: 95 mm | tipo: film amateur | técnica: muet, noir et blanc | fonte de vídeo: video/mp4 | Baignade dans le port - INSTITUT AUDIOVISUEL DE MONACO L’INSTITUT PROGRAMMES COLLECTIONS CONSULTATION Agenda BOUTIQUE / VOD PROFESSIONNELS Baignade dans le port Film amateur Fonds Badia Années 1930 Un groupe de jeunes se baigne dans le port d’Hercule. Ils sautent du ponton, naviguent dans des barques autour des baigneurs, plongent, chahutent sur la digue et posent pour la caméra. On reconnait Josette Tournay sur plusieurs plans. A l’arrière-plan, les cabanes des pêcheurs et la petite plage sous le quai Albert Ier. Année : 1930 Précision sur la date : Décennie 1930 Auteurs : Badia Ramon Lieux : La Condami...",1930
