institution,slug,country,continent,repository_code,archive_type,bnt_detail_url,content_available_in_source,website_available,partner_site,internal_page,status,http_code,video_links_found,embedded_signals,warning,error
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/140-godini-svobodna-blgariya-nie-sme-blgariya,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/evropa,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/kulturni-adresi-sofiya-evropa,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/evropa-na-skorost-kultura,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/reysingbg,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/svett-na-konete,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/nie,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/super-seriite,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/arena-basketbol,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/arhiv-a-ya-25cat.html?page=5,ok,200,0,0,Página 5 de 8 da categoria pública Архив (А-Я); 12 entradas listadas.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/chasat-na-bnt-hd,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/10-000-krachki,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/evropejski-marshruti-katedralata-v-sevilya,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/golyamoto-rock-mezhduchasie,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/evropejski-marshruti-ohrid-rachna-izrabotka-na-hartiya,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/detsata-com,ok,200,0,0,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
Bulgarian National Television,bulgarian-national-television,Bulgaria,Europe,BG-BNT,Public television audiovisual archive,https://bnt.bg/,True,True,https://bnt.bg/arhiv-a-ya-25cat.html,https://bnt.bg/bg/a/evropejski-marshruti-na-gosti-na-shekspir,ok,200,1,1,Página de detalhe da categoria Архив (А-Я); incorporada ao catálogo apenas quando há player público.,
